img_id,scan_name,classname,gt_bbox_index,pred_bbox_index
4,scene0019_01,chair,1,
4,scene0019_01,chair,2,
4,scene0019_01,chair,3,
4,scene0019_01,chair,4,
4,scene0019_01,chair,5,
4,scene0019_01,chair,6,
4,scene0019_01,chair,7,158.0
4,scene0019_01,chair,12,
4,scene0019_01,chair,13,164.0
4,scene0019_01,sofa,8,542.0
4,scene0019_01,door,9,313.0
4,scene0019_01,door,10,301.0
4,scene0019_01,otherfurniture,11,
5,scene0025_00,sofa,0,
5,scene0025_00,sofa,1,663.0
5,scene0025_00,door,2,
5,scene0025_00,desk,3,358.0
5,scene0025_00,desk,4,365.0
5,scene0025_00,chair,5,
5,scene0025_00,chair,6,191.0
5,scene0025_00,cabinet,7,154.0
5,scene0025_00,cabinet,8,
5,scene0025_00,cabinet,9,174.0
5,scene0025_00,cabinet,15,151.0
5,scene0025_00,otherfurniture,10,
5,scene0025_00,otherfurniture,11,
5,scene0025_00,otherfurniture,12,
5,scene0025_00,window,13,
5,scene0025_00,window,14,
6,scene0025_01,sofa,0,
6,scene0025_01,sofa,1,629.0
6,scene0025_01,cabinet,2,135.0
6,scene0025_01,cabinet,4,130.0
6,scene0025_01,cabinet,13,132.0
6,scene0025_01,cabinet,14,
6,scene0025_01,table,3,631.0
6,scene0025_01,chair,5,181.0
6,scene0025_01,chair,6,
6,scene0025_01,door,7,
6,scene0025_01,door,11,
6,scene0025_01,desk,8,334.0
6,scene0025_01,window,9,
6,scene0025_01,window,10,
6,scene0025_01,window,12,
7,scene0025_02,sofa,0,684.0
7,scene0025_02,sofa,7,650.0
7,scene0025_02,door,1,
7,scene0025_02,desk,2,357.0
7,scene0025_02,desk,3,358.0
7,scene0025_02,cabinet,4,163.0
7,scene0025_02,cabinet,6,
7,scene0025_02,cabinet,8,183.0
7,scene0025_02,cabinet,9,147.0
7,scene0025_02,chair,5,214.0
7,scene0025_02,chair,12,198.0
7,scene0025_02,window,10,
7,scene0025_02,window,11,
8,scene0030_00,chair,0,231.0
8,scene0030_00,chair,1,237.0
8,scene0030_00,chair,2,228.0
8,scene0030_00,chair,3,
8,scene0030_00,chair,4,204.0
8,scene0030_00,chair,5,
8,scene0030_00,chair,6,
8,scene0030_00,chair,7,197.0
8,scene0030_00,chair,8,
8,scene0030_00,chair,9,207.0
8,scene0030_00,chair,10,196.0
8,scene0030_00,chair,11,212.0
8,scene0030_00,chair,12,195.0
8,scene0030_00,chair,13,
8,scene0030_00,chair,14,225.0
8,scene0030_00,chair,15,
8,scene0030_00,chair,27,220.0
8,scene0030_00,bookshelf,16,
8,scene0030_00,bookshelf,17,102.0
8,scene0030_00,bookshelf,18,125.0
8,scene0030_00,bookshelf,19,
8,scene0030_00,bookshelf,31,
8,scene0030_00,window,20,
8,scene0030_00,window,21,
8,scene0030_00,window,30,
8,scene0030_00,table,22,
8,scene0030_00,table,23,
8,scene0030_00,table,24,752.0
8,scene0030_00,table,25,
8,scene0030_00,table,26,
8,scene0030_00,door,28,
8,scene0030_00,door,32,
8,scene0030_00,otherfurniture,29,
9,scene0030_01,bookshelf,0,
9,scene0030_01,bookshelf,1,
9,scene0030_01,bookshelf,2,
9,scene0030_01,bookshelf,18,
9,scene0030_01,bookshelf,19,
9,scene0030_01,chair,3,244.0
9,scene0030_01,chair,4,
9,scene0030_01,chair,5,203.0
9,scene0030_01,chair,6,
9,scene0030_01,chair,7,208.0
9,scene0030_01,chair,13,207.0
9,scene0030_01,chair,14,
9,scene0030_01,chair,15,
9,scene0030_01,chair,23,211.0
9,scene0030_01,chair,24,
9,scene0030_01,chair,25,236.0
9,scene0030_01,chair,26,229.0
9,scene0030_01,chair,27,
9,scene0030_01,chair,28,218.0
9,scene0030_01,chair,30,
9,scene0030_01,chair,31,
9,scene0030_01,door,8,
9,scene0030_01,door,17,
9,scene0030_01,table,9,
9,scene0030_01,table,10,776.0
9,scene0030_01,table,11,
9,scene0030_01,table,12,
9,scene0030_01,table,29,
9,scene0030_01,otherfurniture,16,
9,scene0030_01,window,20,
9,scene0030_01,window,21,
9,scene0030_01,window,22,
10,scene0030_02,table,0,
10,scene0030_02,table,1,
10,scene0030_02,table,13,
10,scene0030_02,table,14,752.0
10,scene0030_02,table,33,743.0
10,scene0030_02,table,34,
10,scene0030_02,otherfurniture,2,
10,scene0030_02,bookshelf,3,
10,scene0030_02,bookshelf,6,
10,scene0030_02,bookshelf,7,
10,scene0030_02,bookshelf,8,
10,scene0030_02,bookshelf,12,
10,scene0030_02,bookshelf,32,
10,scene0030_02,door,4,
10,scene0030_02,door,5,393.0
10,scene0030_02,window,9,
10,scene0030_02,window,10,
10,scene0030_02,window,11,
10,scene0030_02,chair,15,236.0
10,scene0030_02,chair,16,214.0
10,scene0030_02,chair,17,
10,scene0030_02,chair,18,238.0
10,scene0030_02,chair,19,
10,scene0030_02,chair,20,
10,scene0030_02,chair,21,197.0
10,scene0030_02,chair,22,
10,scene0030_02,chair,23,
10,scene0030_02,chair,24,
10,scene0030_02,chair,25,
10,scene0030_02,chair,26,205.0
10,scene0030_02,chair,27,
10,scene0030_02,chair,28,
10,scene0030_02,chair,29,
10,scene0030_02,chair,30,213.0
10,scene0030_02,chair,31,203.0
11,scene0046_00,picture,0,
11,scene0046_00,chair,1,
11,scene0046_00,bathtub,2,29.0
11,scene0046_00,bed,3,
11,scene0046_00,otherfurniture,4,
11,scene0046_00,otherfurniture,6,
11,scene0046_00,desk,5,
11,scene0046_00,table,7,
11,scene0046_00,door,8,
11,scene0046_00,door,9,
11,scene0046_00,door,10,
11,scene0046_00,toilet,11,
11,scene0046_00,sink,12,
11,scene0046_00,showercurtain,13,
11,scene0046_00,curtain,14,198.0
12,scene0046_01,curtain,0,
12,scene0046_01,showercurtain,1,
12,scene0046_01,table,2,
12,scene0046_01,toilet,3,
12,scene0046_01,otherfurniture,4,344.0
12,scene0046_01,otherfurniture,10,
12,scene0046_01,otherfurniture,13,
12,scene0046_01,bed,5,
12,scene0046_01,chair,6,155.0
12,scene0046_01,bathtub,7,
12,scene0046_01,sink,8,
12,scene0046_01,door,9,292.0
12,scene0046_01,door,11,
12,scene0046_01,door,12,
13,scene0046_02,otherfurniture,0,
13,scene0046_02,otherfurniture,9,418.0
13,scene0046_02,desk,1,326.0
13,scene0046_02,curtain,2,
13,scene0046_02,curtain,3,
13,scene0046_02,sink,4,
13,scene0046_02,cabinet,5,
13,scene0046_02,bed,6,
13,scene0046_02,bathtub,7,
13,scene0046_02,chair,8,214.0
13,scene0046_02,toilet,10,
13,scene0046_02,door,11,348.0
13,scene0046_02,door,12,
13,scene0046_02,door,13,
14,scene0050_00,otherfurniture,0,
14,scene0050_00,otherfurniture,1,282.0
14,scene0050_00,otherfurniture,8,
14,scene0050_00,otherfurniture,9,
14,scene0050_00,otherfurniture,11,
14,scene0050_00,chair,2,119.0
14,scene0050_00,chair,3,
14,scene0050_00,desk,4,208.0
14,scene0050_00,door,5,
14,scene0050_00,door,6,
14,scene0050_00,door,7,
14,scene0050_00,door,12,
14,scene0050_00,door,13,
14,scene0050_00,door,14,
14,scene0050_00,sofa,10,412.0
15,scene0050_01,sofa,0,
15,scene0050_01,otherfurniture,1,268.0
15,scene0050_01,otherfurniture,7,
15,scene0050_01,otherfurniture,8,
15,scene0050_01,door,2,230.0
15,scene0050_01,door,4,236.0
15,scene0050_01,door,5,
15,scene0050_01,door,10,250.0
15,scene0050_01,door,11,250.0
15,scene0050_01,door,12,
15,scene0050_01,chair,3,
15,scene0050_01,chair,9,131.0
15,scene0050_01,desk,6,216.0
16,scene0050_02,chair,0,136.0
16,scene0050_02,chair,1,
16,scene0050_02,desk,2,
16,scene0050_02,otherfurniture,3,274.0
16,scene0050_02,otherfurniture,10,
16,scene0050_02,otherfurniture,12,278.0
16,scene0050_02,otherfurniture,13,
16,scene0050_02,sofa,4,
16,scene0050_02,refrigerator,5,
16,scene0050_02,door,6,
16,scene0050_02,door,7,
16,scene0050_02,door,8,
16,scene0050_02,door,11,
16,scene0050_02,door,14,
16,scene0050_02,door,15,
16,scene0050_02,table,9,
17,scene0063_00,chair,0,128.0
17,scene0063_00,chair,1,
17,scene0063_00,chair,2,
17,scene0063_00,chair,3,141.0
17,scene0063_00,cabinet,4,120.0
17,scene0063_00,cabinet,5,122.0
17,scene0063_00,cabinet,9,
17,scene0063_00,door,6,
17,scene0063_00,table,7,476.0
17,scene0063_00,refrigerator,8,360.0
17,scene0063_00,counter,10,165.0
18,scene0064_00,bookshelf,0,58.0
18,scene0064_00,bookshelf,8,51.0
18,scene0064_00,table,1,
18,scene0064_00,table,2,
18,scene0064_00,sofa,3,
18,scene0064_00,sofa,4,
18,scene0064_00,chair,5,
18,scene0064_00,chair,6,86.0
18,scene0064_00,door,7,
19,scene0064_01,bookshelf,0,49.0
19,scene0064_01,bookshelf,1,51.0
19,scene0064_01,table,2,
19,scene0064_01,table,3,
19,scene0064_01,chair,4,78.0
19,scene0064_01,chair,5,
19,scene0064_01,chair,6,
19,scene0064_01,chair,7,76.0
19,scene0064_01,door,8,
20,scene0077_00,window,0,
20,scene0077_00,cabinet,1,
20,scene0077_00,otherfurniture,2,
20,scene0077_00,otherfurniture,5,
20,scene0077_00,door,3,
20,scene0077_00,door,4,
20,scene0077_00,door,6,
20,scene0077_00,door,9,294.0
20,scene0077_00,counter,7,194.0
20,scene0077_00,table,8,
21,scene0077_01,otherfurniture,0,
21,scene0077_01,otherfurniture,2,322.0
21,scene0077_01,door,1,280.0
21,scene0077_01,door,5,
21,scene0077_01,door,6,
21,scene0077_01,counter,3,178.0
21,scene0077_01,table,4,
21,scene0077_01,window,7,561.0
21,scene0077_01,cabinet,8,
22,scene0081_00,sofa,0,
22,scene0081_00,sofa,6,369.0
22,scene0081_00,sofa,7,377.0
22,scene0081_00,otherfurniture,1,
22,scene0081_00,otherfurniture,2,250.0
22,scene0081_00,table,3,
22,scene0081_00,table,4,
22,scene0081_00,table,5,404.0
23,scene0081_01,chair,0,
23,scene0081_01,chair,1,
23,scene0081_01,chair,2,183.0
23,scene0081_01,chair,3,217.0
23,scene0081_01,chair,4,189.0
23,scene0081_01,chair,5,
23,scene0081_01,chair,6,
23,scene0081_01,chair,7,
23,scene0081_01,chair,8,179.0
23,scene0081_01,chair,9,
23,scene0081_01,chair,10,
23,scene0081_01,chair,11,
23,scene0081_01,chair,12,199.0
23,scene0081_01,chair,13,
23,scene0081_01,chair,14,
23,scene0081_01,chair,23,
23,scene0081_01,chair,24,182.0
23,scene0081_01,chair,25,
23,scene0081_01,chair,26,
23,scene0081_01,chair,27,
23,scene0081_01,chair,28,
23,scene0081_01,chair,29,191.0
23,scene0081_01,chair,30,
23,scene0081_01,chair,31,
23,scene0081_01,chair,32,
23,scene0081_01,chair,33,
23,scene0081_01,table,15,695.0
23,scene0081_01,table,16,
23,scene0081_01,table,17,
23,scene0081_01,table,18,
23,scene0081_01,table,19,
23,scene0081_01,table,20,
23,scene0081_01,table,21,
23,scene0081_01,table,22,689.0
24,scene0081_02,table,0,678.0
24,scene0081_02,table,1,
24,scene0081_02,table,2,
24,scene0081_02,table,3,
24,scene0081_02,table,4,
24,scene0081_02,table,5,
24,scene0081_02,table,32,650.0
24,scene0081_02,chair,6,
24,scene0081_02,chair,7,193.0
24,scene0081_02,chair,8,
24,scene0081_02,chair,9,
24,scene0081_02,chair,10,
24,scene0081_02,chair,11,
24,scene0081_02,chair,12,
24,scene0081_02,chair,13,197.0
24,scene0081_02,chair,14,183.0
24,scene0081_02,chair,15,178.0
24,scene0081_02,chair,16,
24,scene0081_02,chair,17,192.0
24,scene0081_02,chair,18,
24,scene0081_02,chair,19,208.0
24,scene0081_02,chair,20,
24,scene0081_02,chair,21,179.0
24,scene0081_02,chair,22,
24,scene0081_02,chair,23,
24,scene0081_02,chair,24,202.0
24,scene0081_02,chair,25,
24,scene0081_02,chair,26,
24,scene0081_02,chair,27,
24,scene0081_02,chair,28,182.0
24,scene0081_02,chair,29,
24,scene0081_02,chair,30,
24,scene0081_02,chair,31,
24,scene0081_02,chair,33,
25,scene0084_00,otherfurniture,0,
25,scene0084_00,otherfurniture,6,
25,scene0084_00,otherfurniture,7,
25,scene0084_00,otherfurniture,8,
25,scene0084_00,otherfurniture,10,
25,scene0084_00,door,1,
25,scene0084_00,door,4,
25,scene0084_00,showercurtain,2,
25,scene0084_00,toilet,3,
25,scene0084_00,sink,5,
25,scene0084_00,counter,9,132.0
25,scene0084_00,window,11,
26,scene0084_01,counter,0,159.0
26,scene0084_01,showercurtain,1,
26,scene0084_01,showercurtain,10,
26,scene0084_01,toilet,2,
26,scene0084_01,otherfurniture,3,265.0
26,scene0084_01,otherfurniture,5,
26,scene0084_01,otherfurniture,7,
26,scene0084_01,otherfurniture,8,
26,scene0084_01,otherfurniture,11,
26,scene0084_01,door,4,
26,scene0084_01,door,9,
26,scene0084_01,sink,6,
26,scene0084_01,window,12,
27,scene0084_02,toilet,0,
27,scene0084_02,otherfurniture,1,
27,scene0084_02,otherfurniture,5,
27,scene0084_02,otherfurniture,6,
27,scene0084_02,otherfurniture,8,
27,scene0084_02,otherfurniture,10,
27,scene0084_02,counter,2,177.0
27,scene0084_02,showercurtain,3,
27,scene0084_02,window,4,
27,scene0084_02,door,7,266.0
27,scene0084_02,door,11,266.0
27,scene0084_02,sink,9,433.0
28,scene0086_00,toilet,0,
28,scene0086_00,toilet,1,
28,scene0086_00,door,2,
28,scene0086_00,door,3,
28,scene0086_00,door,4,300.0
28,scene0086_00,door,10,
28,scene0086_00,door,11,320.0
28,scene0086_00,door,12,292.0
28,scene0086_00,window,5,
28,scene0086_00,otherfurniture,6,
28,scene0086_00,otherfurniture,7,
28,scene0086_00,sink,8,
28,scene0086_00,sink,9,
29,scene0086_01,door,0,
29,scene0086_01,door,1,
29,scene0086_01,door,3,281.0
29,scene0086_01,door,9,300.0
29,scene0086_01,door,10,297.0
29,scene0086_01,door,11,280.0
29,scene0086_01,otherfurniture,2,
29,scene0086_01,otherfurniture,4,
29,scene0086_01,toilet,5,
29,scene0086_01,toilet,8,556.0
29,scene0086_01,sink,6,
29,scene0086_01,sink,7,461.0
29,scene0086_01,window,12,
30,scene0086_02,door,0,329.0
30,scene0086_02,door,1,359.0
30,scene0086_02,door,2,328.0
30,scene0086_02,door,3,
30,scene0086_02,door,6,328.0
30,scene0086_02,door,10,329.0
30,scene0086_02,toilet,4,
30,scene0086_02,toilet,5,
30,scene0086_02,sink,7,563.0
30,scene0086_02,sink,9,
30,scene0086_02,otherfurniture,8,
30,scene0086_02,window,11,
31,scene0088_00,chair,0,249.0
31,scene0088_00,chair,1,269.0
31,scene0088_00,chair,2,273.0
31,scene0088_00,chair,3,255.0
31,scene0088_00,chair,4,252.0
31,scene0088_00,chair,5,278.0
31,scene0088_00,chair,6,
31,scene0088_00,chair,7,277.0
31,scene0088_00,chair,8,251.0
31,scene0088_00,chair,9,
31,scene0088_00,chair,10,
31,scene0088_00,chair,11,288.0
31,scene0088_00,chair,12,
31,scene0088_00,chair,13,259.0
31,scene0088_00,chair,14,257.0
31,scene0088_00,chair,15,
31,scene0088_00,chair,16,245.0
31,scene0088_00,chair,17,
31,scene0088_00,chair,18,
31,scene0088_00,chair,19,
31,scene0088_00,chair,20,242.0
31,scene0088_00,chair,21,
31,scene0088_00,chair,22,
31,scene0088_00,chair,23,
31,scene0088_00,chair,26,
31,scene0088_00,table,24,
31,scene0088_00,window,25,
31,scene0088_00,otherfurniture,27,
31,scene0088_00,door,28,504.0
31,scene0088_00,door,29,
32,scene0088_01,chair,0,248.0
32,scene0088_01,chair,1,285.0
32,scene0088_01,chair,4,250.0
32,scene0088_01,chair,5,235.0
32,scene0088_01,chair,7,240.0
32,scene0088_01,chair,8,275.0
32,scene0088_01,chair,9,
32,scene0088_01,chair,10,
32,scene0088_01,chair,11,286.0
32,scene0088_01,chair,12,237.0
32,scene0088_01,chair,16,
32,scene0088_01,chair,17,288.0
32,scene0088_01,chair,18,252.0
32,scene0088_01,chair,19,243.0
32,scene0088_01,chair,20,
32,scene0088_01,chair,21,
32,scene0088_01,chair,22,254.0
32,scene0088_01,chair,23,254.0
32,scene0088_01,table,2,
32,scene0088_01,table,3,
32,scene0088_01,window,6,
32,scene0088_01,window,14,1041.0
32,scene0088_01,door,13,
32,scene0088_01,otherfurniture,15,
33,scene0088_02,otherfurniture,0,
33,scene0088_02,cabinet,1,224.0
33,scene0088_02,window,2,
33,scene0088_02,window,3,
33,scene0088_02,window,29,
33,scene0088_02,chair,4,
33,scene0088_02,chair,5,274.0
33,scene0088_02,chair,6,263.0
33,scene0088_02,chair,7,
33,scene0088_02,chair,8,
33,scene0088_02,chair,9,247.0
33,scene0088_02,chair,10,228.0
33,scene0088_02,chair,11,266.0
33,scene0088_02,chair,12,265.0
33,scene0088_02,chair,13,268.0
33,scene0088_02,chair,14,268.0
33,scene0088_02,chair,15,
33,scene0088_02,chair,16,257.0
33,scene0088_02,chair,17,
33,scene0088_02,chair,18,
33,scene0088_02,chair,19,241.0
33,scene0088_02,chair,20,237.0
33,scene0088_02,chair,21,
33,scene0088_02,chair,22,
33,scene0088_02,chair,23,
33,scene0088_02,chair,24,235.0
33,scene0088_02,chair,25,250.0
33,scene0088_02,chair,26,
33,scene0088_02,chair,27,267.0
33,scene0088_02,table,28,
33,scene0088_02,door,30,
34,scene0088_03,table,0,
34,scene0088_03,chair,1,227.0
34,scene0088_03,chair,2,261.0
34,scene0088_03,chair,3,224.0
34,scene0088_03,chair,4,234.0
34,scene0088_03,chair,5,236.0
34,scene0088_03,chair,6,229.0
34,scene0088_03,chair,7,257.0
34,scene0088_03,chair,8,235.0
34,scene0088_03,chair,9,221.0
34,scene0088_03,chair,10,
34,scene0088_03,chair,11,
34,scene0088_03,chair,12,
34,scene0088_03,chair,13,249.0
34,scene0088_03,chair,14,
34,scene0088_03,chair,15,218.0
34,scene0088_03,chair,16,
34,scene0088_03,chair,17,268.0
34,scene0088_03,chair,18,
34,scene0088_03,chair,19,247.0
34,scene0088_03,chair,22,226.0
34,scene0088_03,chair,23,
34,scene0088_03,chair,24,243.0
34,scene0088_03,door,20,
34,scene0088_03,window,21,
35,scene0095_00,chair,0,
35,scene0095_00,chair,1,
35,scene0095_00,chair,2,
35,scene0095_00,chair,3,
35,scene0095_00,chair,4,243.0
35,scene0095_00,chair,7,
35,scene0095_00,chair,8,272.0
35,scene0095_00,chair,9,
35,scene0095_00,chair,10,
35,scene0095_00,chair,11,
35,scene0095_00,chair,12,
35,scene0095_00,chair,13,285.0
35,scene0095_00,chair,14,
35,scene0095_00,chair,15,
35,scene0095_00,chair,16,
35,scene0095_00,chair,17,
35,scene0095_00,cabinet,5,224.0
35,scene0095_00,table,6,
35,scene0095_00,window,18,
35,scene0095_00,window,19,1014.0
35,scene0095_00,otherfurniture,20,
35,scene0095_00,door,21,
36,scene0095_01,otherfurniture,0,
36,scene0095_01,chair,1,274.0
36,scene0095_01,chair,2,270.0
36,scene0095_01,chair,3,
36,scene0095_01,chair,4,279.0
36,scene0095_01,chair,5,
36,scene0095_01,chair,6,305.0
36,scene0095_01,chair,7,
36,scene0095_01,chair,8,258.0
36,scene0095_01,chair,9,
36,scene0095_01,chair,10,
36,scene0095_01,chair,11,
36,scene0095_01,chair,12,
36,scene0095_01,chair,13,290.0
36,scene0095_01,chair,14,288.0
36,scene0095_01,chair,15,278.0
36,scene0095_01,chair,16,
36,scene0095_01,chair,20,
36,scene0095_01,table,17,990.0
36,scene0095_01,cabinet,18,240.0
36,scene0095_01,window,19,
37,scene0100_00,sink,0,
37,scene0100_00,cabinet,1,68.0
37,scene0100_00,toilet,2,
37,scene0100_00,bathtub,3,17.0
37,scene0100_00,otherfurniture,4,
37,scene0100_00,door,5,
37,scene0100_00,door,7,
37,scene0100_00,window,6,
38,scene0100_01,toilet,0,
38,scene0100_01,cabinet,1,85.0
38,scene0100_01,bathtub,2,13.0
38,scene0100_01,door,3,
38,scene0100_01,door,4,
38,scene0100_01,sink,5,
38,scene0100_01,otherfurniture,6,
39,scene0100_02,sink,0,
39,scene0100_02,cabinet,1,71.0
39,scene0100_02,door,2,150.0
39,scene0100_02,counter,3,
39,scene0100_02,toilet,4,
39,scene0100_02,otherfurniture,5,
39,scene0100_02,bathtub,6,15.0
40,scene0131_00,chair,0,216.0
40,scene0131_00,chair,1,228.0
40,scene0131_00,chair,2,239.0
40,scene0131_00,chair,3,242.0
40,scene0131_00,chair,4,250.0
40,scene0131_00,chair,5,222.0
40,scene0131_00,chair,6,233.0
40,scene0131_00,chair,7,224.0
40,scene0131_00,chair,8,226.0
40,scene0131_00,desk,9,
40,scene0131_00,refrigerator,10,
40,scene0131_00,refrigerator,12,
40,scene0131_00,sofa,11,778.0
41,scene0131_01,refrigerator,0,541.0
41,scene0131_01,refrigerator,12,
41,scene0131_01,sofa,1,
41,scene0131_01,desk,2,
41,scene0131_01,chair,3,200.0
41,scene0131_01,chair,4,192.0
41,scene0131_01,chair,5,216.0
41,scene0131_01,chair,6,225.0
41,scene0131_01,chair,7,214.0
41,scene0131_01,chair,8,
41,scene0131_01,chair,9,
41,scene0131_01,chair,10,186.0
41,scene0131_01,chair,11,206.0
42,scene0131_02,desk,0,
42,scene0131_02,chair,1,221.0
42,scene0131_02,chair,2,222.0
42,scene0131_02,chair,3,
42,scene0131_02,chair,4,200.0
42,scene0131_02,chair,5,206.0
42,scene0131_02,chair,6,234.0
42,scene0131_02,chair,7,
42,scene0131_02,chair,8,210.0
42,scene0131_02,chair,9,217.0
42,scene0131_02,cabinet,10,
42,scene0131_02,refrigerator,11,
42,scene0131_02,refrigerator,13,
42,scene0131_02,sofa,12,
43,scene0139_00,otherfurniture,0,218.0
43,scene0139_00,otherfurniture,1,231.0
43,scene0139_00,otherfurniture,2,
43,scene0139_00,otherfurniture,4,
43,scene0139_00,otherfurniture,9,237.0
43,scene0139_00,cabinet,3,
43,scene0139_00,door,5,205.0
43,scene0139_00,door,6,205.0
43,scene0139_00,sink,7,313.0
43,scene0139_00,table,8,374.0
44,scene0144_00,bed,0,75.0
44,scene0144_00,table,1,649.0
44,scene0144_00,curtain,2,
44,scene0144_00,curtain,8,
44,scene0144_00,chair,3,
44,scene0144_00,chair,4,176.0
44,scene0144_00,chair,10,190.0
44,scene0144_00,window,5,
44,scene0144_00,door,6,357.0
44,scene0144_00,door,7,
44,scene0144_00,door,9,
45,scene0144_01,desk,0,321.0
45,scene0144_01,bed,1,56.0
45,scene0144_01,chair,2,205.0
45,scene0144_01,chair,3,191.0
45,scene0144_01,chair,4,175.0
45,scene0144_01,door,5,368.0
45,scene0144_01,door,6,
45,scene0144_01,curtain,7,270.0
45,scene0144_01,curtain,8,
45,scene0144_01,window,9,
46,scene0146_00,otherfurniture,0,
46,scene0146_00,toilet,1,
46,scene0146_00,sink,2,
46,scene0146_00,door,3,
47,scene0146_01,otherfurniture,0,
47,scene0146_01,sink,1,
47,scene0146_01,toilet,2,199.0
47,scene0146_01,door,3,
48,scene0146_02,otherfurniture,0,
48,scene0146_02,sink,1,
48,scene0146_02,toilet,2,286.0
48,scene0146_02,door,3,
49,scene0149_00,counter,0,280.0
49,scene0149_00,counter,13,272.0
49,scene0149_00,refrigerator,1,
49,scene0149_00,cabinet,2,
49,scene0149_00,cabinet,3,
49,scene0149_00,cabinet,4,
49,scene0149_00,cabinet,5,155.0
49,scene0149_00,cabinet,6,
49,scene0149_00,cabinet,7,162.0
49,scene0149_00,cabinet,14,167.0
49,scene0149_00,cabinet,15,192.0
49,scene0149_00,cabinet,16,194.0
49,scene0149_00,window,8,852.0
49,scene0149_00,chair,9,
49,scene0149_00,otherfurniture,10,
49,scene0149_00,sink,11,
49,scene0149_00,table,12,
50,scene0153_00,sink,0,
50,scene0153_00,cabinet,1,61.0
50,scene0153_00,cabinet,5,
50,scene0153_00,showercurtain,2,249.0
50,scene0153_00,door,3,177.0
50,scene0153_00,toilet,4,
50,scene0153_00,bathtub,6,11.0
51,scene0153_01,cabinet,0,105.0
51,scene0153_01,cabinet,6,
51,scene0153_01,showercurtain,1,347.0
51,scene0153_01,door,2,222.0
51,scene0153_01,toilet,3,
51,scene0153_01,bathtub,4,21.0
51,scene0153_01,sink,5,
52,scene0164_00,counter,0,295.0
52,scene0164_00,cabinet,1,
52,scene0164_00,cabinet,2,161.0
52,scene0164_00,cabinet,4,161.0
52,scene0164_00,cabinet,5,
52,scene0164_00,cabinet,6,178.0
52,scene0164_00,cabinet,7,162.0
52,scene0164_00,cabinet,8,192.0
52,scene0164_00,cabinet,9,
