img_id,scan_name,classname,gt_index,has_pred_bbox,spatial_zone
23,scene0593_01,door,1,True,3
23,scene0593_01,sofa,2,True,4
23,scene0593_01,cabinet,3,True,3
23,scene0593_01,cabinet,4,True,4
23,scene0593_01,cabinet,5,True,3
23,scene0593_01,cabinet,6,False,4
23,scene0593_01,otherfurniture,7,True,3
23,scene0593_01,otherfurniture,8,True,4
23,scene0593_01,window,9,True,4
23,scene0593_01,window,10,False,4
23,scene0593_01,table,11,False,3
24,scene0081_02,table,0,True,2
24,scene0081_02,table,1,True,3
24,scene0081_02,table,2,True,3
24,scene0081_02,table,3,True,2
24,scene0081_02,table,4,True,2
24,scene0081_02,table,5,True,2
24,scene0081_02,table,6,True,2
24,scene0081_02,chair,7,True,3
24,scene0081_02,chair,8,True,3
24,scene0081_02,chair,9,True,2
24,scene0081_02,chair,10,True,2
24,scene0081_02,chair,11,True,3
24,scene0081_02,chair,12,True,3
24,scene0081_02,chair,13,True,2
24,scene0081_02,chair,14,True,3
24,scene0081_02,chair,15,True,1
24,scene0081_02,chair,16,True,2
24,scene0081_02,chair,17,True,3
24,scene0081_02,chair,18,True,3
24,scene0081_02,chair,19,True,3
24,scene0081_02,chair,20,True,1
24,scene0081_02,chair,21,True,2
24,scene0081_02,chair,22,True,3
24,scene0081_02,chair,23,True,3
24,scene0081_02,chair,24,True,3
24,scene0081_02,chair,25,True,4
24,scene0081_02,chair,26,True,3
24,scene0081_02,chair,27,True,3
24,scene0081_02,chair,28,True,3
24,scene0081_02,chair,29,True,4
24,scene0081_02,chair,30,True,4
24,scene0081_02,chair,31,True,3
24,scene0081_02,chair,32,True,4
24,scene0081_02,chair,33,False,4
25,scene0648_00,door,0,False,4
25,scene0648_00,picture,1,False,4
25,scene0648_00,picture,2,False,4
25,scene0648_00,picture,3,False,3
25,scene0648_00,otherfurniture,4,True,3
25,scene0648_00,bed,5,True,2
25,scene0648_00,bed,6,True,4
25,scene0648_00,desk,7,True,3
25,scene0648_00,desk,8,True,4
25,scene0648_00,bookshelf,9,False,4
25,scene0648_00,cabinet,10,True,3
25,scene0648_00,window,11,True,3
25,scene0648_00,chair,12,True,3
25,scene0648_00,chair,13,True,3
26,scene0307_01,otherfurniture,0,True,4
26,scene0307_01,otherfurniture,1,True,2
26,scene0307_01,otherfurniture,2,False,3
26,scene0307_01,otherfurniture,3,True,3
26,scene0307_01,door,4,False,4
26,scene0307_01,door,5,False,2
26,scene0307_01,door,6,False,3
26,scene0307_01,door,7,False,3
26,scene0307_01,door,8,False,4
26,scene0307_01,door,9,False,4
26,scene0307_01,chair,10,True,4
26,scene0307_01,cabinet,11,True,4
26,scene0307_01,refrigerator,12,False,3
26,scene0307_01,sink,13,False,3
26,scene0307_01,sink,14,False,1
26,scene0307_01,window,15,False,3
26,scene0307_01,window,16,False,3
26,scene0307_01,window,17,False,3
26,scene0307_01,table,18,True,3
26,scene0307_01,table,19,False,3
27,scene0011_01,refrigerator,0,False,3
27,scene0011_01,refrigerator,1,True,2
27,scene0011_01,chair,2,True,2
27,scene0011_01,chair,3,True,3
27,scene0011_01,chair,4,True,2
27,scene0011_01,chair,5,True,3
27,scene0011_01,chair,6,True,3
27,scene0011_01,chair,7,True,3
27,scene0011_01,chair,8,True,2
27,scene0011_01,chair,9,True,2
27,scene0011_01,chair,10,True,2
27,scene0011_01,chair,11,True,2
27,scene0011_01,counter,12,True,2
27,scene0011_01,window,13,True,3
27,scene0011_01,table,14,True,4
27,scene0011_01,otherfurniture,15,True,3
27,scene0011_01,otherfurniture,16,False,3
27,scene0011_01,otherfurniture,17,True,3
27,scene0011_01,cabinet,18,True,3
27,scene0011_01,cabinet,19,False,2
27,scene0011_01,cabinet,20,False,4
27,scene0011_01,sink,21,False,4
27,scene0011_01,door,22,True,4
28,scene0699_00,door,0,True,3
28,scene0699_00,door,1,True,2
28,scene0699_00,door,2,True,3
28,scene0699_00,door,3,False,3
28,scene0699_00,table,4,True,4
28,scene0699_00,toilet,5,True,3
28,scene0699_00,cabinet,6,True,3
28,scene0699_00,bed,7,True,3
28,scene0699_00,otherfurniture,8,False,1
28,scene0699_00,chair,9,True,4
28,scene0699_00,window,10,True,4
28,scene0699_00,window,11,False,4
28,scene0699_00,picture,12,True,4
29,scene0307_00,door,0,False,1
29,scene0307_00,door,1,False,3
29,scene0307_00,door,2,False,3
29,scene0307_00,door,3,False,3
29,scene0307_00,door,4,False,3
29,scene0307_00,door,5,True,3
29,scene0307_00,sink,6,False,1
29,scene0307_00,sink,7,True,3
29,scene0307_00,otherfurniture,8,False,4
29,scene0307_00,otherfurniture,9,True,4
29,scene0307_00,otherfurniture,10,True,3
29,scene0307_00,otherfurniture,11,True,3
29,scene0307_00,table,12,True,3
29,scene0307_00,window,13,False,3
29,scene0307_00,window,14,True,3
29,scene0307_00,cabinet,15,False,3
29,scene0307_00,cabinet,16,True,3
29,scene0307_00,cabinet,17,True,3
29,scene0307_00,chair,18,True,2
29,scene0307_00,refrigerator,19,True,3
30,scene0645_01,sofa,0,True,4
30,scene0645_01,chair,1,True,4
30,scene0645_01,chair,2,True,3
30,scene0645_01,chair,3,True,3
30,scene0645_01,bed,4,True,3
30,scene0645_01,bed,5,True,4
30,scene0645_01,otherfurniture,6,True,4
30,scene0645_01,otherfurniture,7,False,3
30,scene0645_01,otherfurniture,8,True,3
30,scene0645_01,otherfurniture,9,True,4
30,scene0645_01,otherfurniture,10,False,3
30,scene0645_01,cabinet,11,True,3
30,scene0645_01,cabinet,12,False,4
30,scene0645_01,bathtub,13,True,4
30,scene0645_01,desk,14,True,3
30,scene0645_01,toilet,15,True,4
30,scene0645_01,curtain,16,True,4
30,scene0645_01,table,17,True,3
30,scene0645_01,table,18,True,3
30,scene0645_01,table,19,True,4
30,scene0645_01,door,20,True,3
30,scene0645_01,door,21,False,4
30,scene0645_01,door,22,False,3
30,scene0645_01,door,23,True,2
30,scene0645_01,picture,24,True,3
30,scene0645_01,window,25,False,4
30,scene0645_01,sink,26,False,3
30,scene0645_01,showercurtain,27,True,3
31,scene0196_00,table,0,True,3
31,scene0196_00,table,1,True,2
31,scene0196_00,table,2,True,2
31,scene0196_00,table,3,True,3
31,scene0196_00,table,4,True,2
31,scene0196_00,door,5,True,4
31,scene0196_00,chair,6,True,4
31,scene0196_00,chair,7,True,3
31,scene0196_00,chair,8,True,2
31,scene0196_00,chair,9,True,2
31,scene0196_00,chair,10,True,2
31,scene0196_00,chair,11,True,2
31,scene0196_00,chair,12,True,2
31,scene0196_00,chair,13,True,3
31,scene0196_00,chair,14,True,2
31,scene0196_00,chair,15,True,3
31,scene0196_00,chair,16,True,3
31,scene0196_00,chair,17,True,3
31,scene0196_00,chair,18,True,4
31,scene0196_00,chair,19,True,3
31,scene0196_00,chair,20,True,3
31,scene0196_00,chair,21,True,4
31,scene0196_00,chair,22,True,4
31,scene0196_00,chair,23,True,3
31,scene0196_00,chair,24,True,4
31,scene0196_00,chair,25,True,4
31,scene0196_00,chair,26,True,2
31,scene0196_00,chair,27,False,3
31,scene0196_00,chair,28,True,3
31,scene0196_00,otherfurniture,29,True,3
32,scene0607_01,chair,0,True,1
32,scene0607_01,chair,1,False,2
32,scene0607_01,chair,2,True,3
32,scene0607_01,chair,3,False,3
32,scene0607_01,table,4,True,4
32,scene0607_01,cabinet,5,True,4
32,scene0607_01,cabinet,6,True,1
32,scene0607_01,refrigerator,7,False,2
32,scene0607_01,sink,8,False,4
32,scene0607_01,sink,9,False,3
32,scene0607_01,counter,10,True,4
33,scene0599_00,otherfurniture,0,True,4
33,scene0599_00,table,1,True,3
33,scene0599_00,door,2,True,3
33,scene0599_00,door,3,False,3
33,scene0599_00,window,4,True,2
33,scene0599_00,window,5,True,4
33,scene0599_00,chair,6,True,3
33,scene0599_00,chair,7,True,3
33,scene0599_00,chair,8,True,3
33,scene0599_00,chair,9,True,3
33,scene0599_00,chair,10,True,3
33,scene0599_00,chair,11,True,3
33,scene0599_00,chair,12,True,3
33,scene0599_00,chair,13,True,3
33,scene0599_00,chair,14,True,4
34,scene0696_02,sofa,0,True,4
34,scene0696_02,chair,1,True,3
34,scene0696_02,chair,2,True,3
34,scene0696_02,chair,3,True,4
34,scene0696_02,chair,4,True,4
34,scene0696_02,chair,5,False,4
34,scene0696_02,chair,6,True,4
34,scene0696_02,chair,7,True,4
34,scene0696_02,chair,8,False,3
34,scene0696_02,chair,9,False,4
34,scene0696_02,chair,10,True,4
34,scene0696_02,chair,11,True,4
34,scene0696_02,table,12,True,3
34,scene0696_02,curtain,13,True,3
34,scene0696_02,curtain,14,True,3
34,scene0696_02,otherfurniture,15,False,3
34,scene0696_02,cabinet,16,True,3
34,scene0696_02,cabinet,17,True,3
34,scene0696_02,cabinet,18,True,3
34,scene0696_02,cabinet,19,False,3
34,scene0696_02,door,20,True,3
34,scene0696_02,bed,21,True,3
35,scene0574_02,sink,0,False,3
35,scene0574_02,cabinet,1,True,2
35,scene0574_02,otherfurniture,2,True,4
35,scene0574_02,otherfurniture,3,True,4
35,scene0574_02,otherfurniture,4,True,4
35,scene0574_02,otherfurniture,5,False,4
35,scene0574_02,door,6,True,4
35,scene0574_02,door,7,True,4
35,scene0574_02,door,8,False,4
35,scene0574_02,table,9,True,4
36,scene0338_01,otherfurniture,0,True,3
36,scene0338_01,otherfurniture,1,True,3
36,scene0338_01,cabinet,2,True,3
36,scene0338_01,cabinet,3,False,4
36,scene0338_01,counter,4,True,3
36,scene0338_01,door,5,True,4
37,scene0382_01,otherfurniture,0,False,4
37,scene0382_01,otherfurniture,1,False,3
37,scene0382_01,otherfurniture,2,True,3
37,scene0382_01,desk,3,True,3
37,scene0382_01,chair,4,True,4
37,scene0382_01,bed,5,False,4
37,scene0382_01,curtain,6,True,3
37,scene0382_01,window,7,True,4
37,scene0382_01,door,8,True,3
37,scene0382_01,door,9,True,3
38,scene0575_01,window,0,False,3
38,scene0575_01,chair,1,True,2
38,scene0575_01,chair,2,True,2
38,scene0575_01,chair,3,True,3
38,scene0575_01,chair,4,True,3
38,scene0575_01,chair,5,True,3
38,scene0575_01,chair,6,True,3
38,scene0575_01,chair,7,True,3
38,scene0575_01,chair,8,True,3
38,scene0575_01,chair,9,True,3
38,scene0575_01,chair,10,True,3
38,scene0575_01,otherfurniture,11,True,4
38,scene0575_01,door,12,True,4
38,scene0575_01,table,13,True,3
39,scene0500_00,chair,0,True,4
39,scene0500_00,chair,1,True,3
39,scene0500_00,chair,2,True,3
39,scene0500_00,chair,3,True,3
39,scene0500_00,chair,4,False,3
39,scene0500_00,chair,5,True,3
39,scene0500_00,chair,6,True,3
39,scene0500_00,chair,7,True,4
39,scene0500_00,chair,8,True,3
39,scene0500_00,chair,9,True,4
39,scene0500_00,chair,10,True,4
39,scene0500_00,chair,11,True,3
39,scene0500_00,chair,12,False,4
39,scene0500_00,chair,13,True,3
39,scene0500_00,chair,14,True,3
39,scene0500_00,chair,15,True,4
39,scene0500_00,chair,16,True,3
39,scene0500_00,chair,17,True,3
39,scene0500_00,chair,18,True,4
39,scene0500_00,chair,19,False,3
39,scene0500_00,chair,20,False,3
39,scene0500_00,chair,21,True,3
39,scene0500_00,chair,22,True,4
39,scene0500_00,chair,23,True,4
39,scene0500_00,chair,24,True,3
39,scene0500_00,chair,25,True,3
39,scene0500_00,chair,26,True,3
39,scene0500_00,chair,27,True,3
39,scene0500_00,chair,28,True,3
39,scene0500_00,chair,29,True,3
39,scene0500_00,chair,30,True,3
39,scene0500_00,chair,31,True,3
39,scene0500_00,chair,32,True,3
39,scene0500_00,chair,33,True,4
39,scene0500_00,chair,34,False,4
39,scene0500_00,chair,35,True,4
39,scene0500_00,chair,36,True,3
39,scene0500_00,chair,37,True,3
39,scene0500_00,chair,38,True,3
39,scene0500_00,table,39,True,3
39,scene0500_00,table,40,True,3
39,scene0500_00,window,41,True,3
39,scene0500_00,window,42,True,3
39,scene0500_00,window,43,True,3
39,scene0500_00,window,44,True,3
39,scene0500_00,window,45,True,3
39,scene0500_00,door,46,False,3
40,scene0647_00,sofa,0,False,4
40,scene0647_00,sofa,1,False,3
40,scene0647_00,otherfurniture,2,True,3
40,scene0647_00,chair,3,True,3
40,scene0647_00,table,4,False,3
40,scene0647_00,table,5,True,3
40,scene0647_00,table,6,True,4
40,scene0647_00,door,7,False,4
40,scene0647_00,door,8,False,4
40,scene0647_00,picture,9,False,4
40,scene0647_00,picture,10,True,4
40,scene0647_00,picture,11,True,4
41,scene0653_00,cabinet,0,True,4
41,scene0653_00,cabinet,1,True,4
41,scene0653_00,cabinet,2,True,3
41,scene0653_00,cabinet,3,True,3
41,scene0653_00,cabinet,4,True,4
41,scene0653_00,cabinet,5,False,3
41,scene0653_00,chair,6,True,3
41,scene0653_00,chair,7,True,3
41,scene0653_00,chair,8,True,3
41,scene0653_00,chair,9,True,4
41,scene0653_00,chair,10,True,3
41,scene0653_00,chair,11,True,4
41,scene0653_00,chair,12,True,4
41,scene0653_00,chair,13,True,4
41,scene0653_00,window,14,True,4
41,scene0653_00,window,15,True,4
41,scene0653_00,desk,16,True,4
41,scene0653_00,desk,17,True,3
41,scene0653_00,desk,18,True,4
41,scene0653_00,desk,19,True,4
41,scene0653_00,desk,20,True,3
41,scene0653_00,desk,21,True,4
41,scene0653_00,door,22,False,4
41,scene0653_00,otherfurniture,23,True,3
41,scene0653_00,otherfurniture,24,True,3
42,scene0377_02,window,0,False,4
42,scene0377_02,otherfurniture,1,True,4
42,scene0377_02,chair,2,True,4
43,scene0697_00,otherfurniture,0,True,4
43,scene0697_00,otherfurniture,1,True,4
43,scene0697_00,window,2,False,3
43,scene0697_00,window,3,True,2
43,scene0697_00,door,4,False,4
43,scene0697_00,door,5,False,4
43,scene0697_00,bed,6,True,4
43,scene0697_00,bed,7,False,4
43,scene0697_00,picture,8,True,3
44,scene0077_01,otherfurniture,0,True,4
44,scene0077_01,otherfurniture,1,True,4
44,scene0077_01,door,2,True,4
44,scene0077_01,door,3,True,3
44,scene0077_01,door,4,False,3
44,scene0077_01,counter,5,False,3
44,scene0077_01,table,6,True,3
44,scene0077_01,window,7,False,4
44,scene0077_01,cabinet,8,True,3
45,scene0685_02,table,0,True,3
45,scene0685_02,table,1,True,3
45,scene0685_02,otherfurniture,2,True,4
45,scene0685_02,otherfurniture,3,True,4
45,scene0685_02,door,4,True,4
45,scene0685_02,picture,5,False,3
46,scene0423_01,table,0,True,2
46,scene0423_01,chair,1,True,2
46,scene0423_01,chair,2,True,3
46,scene0423_01,chair,3,True,2
46,scene0423_01,chair,4,True,3
47,scene0583_02,window,0,True,4
47,scene0583_02,showercurtain,1,False,3
47,scene0583_02,toilet,2,True,3
47,scene0583_02,door,3,True,2
47,scene0583_02,door,4,True,3
47,scene0583_02,sink,5,True,3
47,scene0583_02,sink,6,True,1
47,scene0583_02,bathtub,7,True,3
47,scene0583_02,picture,8,True,3
47,scene0583_02,otherfurniture,9,False,2
48,scene0357_00,door,0,True,3
48,scene0357_00,door,1,False,3
48,scene0357_00,door,2,False,4
48,scene0357_00,door,3,True,3
48,scene0357_00,table,4,True,4
48,scene0357_00,curtain,5,True,4
48,scene0357_00,cabinet,6,False,4
48,scene0357_00,cabinet,7,True,2
48,scene0357_00,window,8,False,2
49,scene0697_03,otherfurniture,0,True,4
49,scene0697_03,otherfurniture,1,True,4
49,scene0697_03,otherfurniture,2,False,2
49,scene0697_03,bed,3,False,4
49,scene0697_03,bed,4,True,4
49,scene0697_03,picture,5,True,4
49,scene0697_03,door,6,False,3
49,scene0697_03,window,7,False,4
50,scene0686_02,toilet,0,True,4
50,scene0686_02,toilet,1,True,4
50,scene0686_02,otherfurniture,2,True,4
50,scene0686_02,sink,3,True,3
50,scene0686_02,door,4,False,4
50,scene0686_02,door,5,True,2
51,scene0256_01,chair,0,True,3
51,scene0256_01,curtain,1,True,4
51,scene0256_01,curtain,2,True,3
51,scene0256_01,table,3,True,4
51,scene0256_01,otherfurniture,4,False,4
51,scene0256_01,otherfurniture,5,False,4
52,scene0575_00,chair,0,True,3
52,scene0575_00,chair,1,True,3
52,scene0575_00,chair,2,True,3
52,scene0575_00,chair,3,True,3
52,scene0575_00,chair,4,True,3
52,scene0575_00,chair,5,True,3
52,scene0575_00,chair,6,True,3
52,scene0575_00,chair,7,True,3
52,scene0575_00,chair,8,True,3
52,scene0575_00,chair,9,True,3
52,scene0575_00,otherfurniture,10,True,4
52,scene0575_00,table,11,False,2
52,scene0575_00,door,12,True,4
52,scene0575_00,window,13,False,3
53,scene0338_00,otherfurniture,0,True,3
53,scene0338_00,otherfurniture,1,True,4
