img_id,scan_name,classname,gt_index,has_pred_bbox
21,scene0608_02,chair,1,True
21,scene0608_02,chair,2,True
21,scene0608_02,door,3,True
21,scene0608_02,door,4,True
21,scene0608_02,door,5,False
21,scene0608_02,cabinet,6,False
21,scene0608_02,counter,7,False
22,scene0593_01,door,0,True
22,scene0593_01,door,1,True
22,scene0593_01,cabinet,2,True
22,scene0593_01,cabinet,3,True
22,scene0593_01,cabinet,4,True
22,scene0593_01,cabinet,5,False
24,scene0342_00,chair,0,True
24,scene0342_00,chair,1,True
24,scene0342_00,chair,2,True
24,scene0342_00,chair,3,True
24,scene0342_00,chair,4,True
24,scene0342_00,chair,5,False
24,scene0342_00,chair,6,True
24,scene0342_00,chair,7,True
24,scene0342_00,chair,8,True
24,scene0342_00,chair,9,True
24,scene0342_00,chair,10,True
24,scene0342_00,chair,11,True
24,scene0342_00,chair,12,True
24,scene0342_00,chair,13,True
24,scene0342_00,chair,14,False
24,scene0342_00,chair,15,False
24,scene0342_00,chair,16,True
24,scene0342_00,chair,17,True
24,scene0342_00,chair,18,True
24,scene0342_00,chair,19,True
25,scene0696_02,chair,0,True
25,scene0696_02,chair,1,True
25,scene0696_02,chair,2,True
25,scene0696_02,chair,3,True
25,scene0696_02,chair,4,False
25,scene0696_02,chair,5,True
25,scene0696_02,chair,6,True
25,scene0696_02,chair,7,True
25,scene0696_02,chair,8,True
25,scene0696_02,chair,9,True
25,scene0696_02,chair,10,False
25,scene0696_02,curtain,11,True
25,scene0696_02,curtain,12,True
25,scene0696_02,cabinet,13,False
25,scene0696_02,cabinet,14,True
25,scene0696_02,cabinet,15,True
25,scene0696_02,cabinet,16,False
25,scene0696_02,door,17,True
25,scene0696_02,bed,18,True
26,scene0643_00,desk,0,True
26,scene0643_00,desk,1,True
26,scene0643_00,desk,2,True
26,scene0643_00,desk,3,True
26,scene0643_00,chair,4,True
26,scene0643_00,chair,5,True
26,scene0643_00,chair,6,True
26,scene0643_00,chair,7,True
26,scene0643_00,chair,8,True
26,scene0643_00,door,9,True
26,scene0643_00,door,10,True
26,scene0643_00,bookshelf,11,True
27,scene0329_01,door,0,True
27,scene0329_01,door,1,True
27,scene0329_01,door,2,True
27,scene0329_01,door,3,True
27,scene0329_01,door,4,True
27,scene0329_01,door,5,True
27,scene0329_01,door,6,True
27,scene0329_01,door,7,True
27,scene0329_01,cabinet,8,False
27,scene0329_01,cabinet,9,False
27,scene0329_01,chair,10,True
27,scene0329_01,chair,11,True
27,scene0329_01,chair,12,True
27,scene0329_01,chair,13,True
28,scene0658_00,desk,0,True
28,scene0658_00,cabinet,1,True
28,scene0658_00,cabinet,2,False
28,scene0658_00,door,3,True
28,scene0658_00,bed,4,True
28,scene0658_00,chair,5,True
29,scene0144_00,bed,0,True
29,scene0144_00,curtain,1,True
29,scene0144_00,curtain,2,False
29,scene0144_00,chair,3,True
29,scene0144_00,chair,4,True
29,scene0144_00,chair,5,True
29,scene0144_00,door,6,True
29,scene0144_00,door,7,True
29,scene0144_00,door,8,False
30,scene0583_02,door,0,True
30,scene0583_02,door,1,True
30,scene0583_02,bathtub,2,True
31,scene0488_01,cabinet,0,True
31,scene0488_01,cabinet,1,False
31,scene0488_01,cabinet,2,False
31,scene0488_01,cabinet,3,False
31,scene0488_01,cabinet,4,True
31,scene0488_01,cabinet,5,False
31,scene0488_01,cabinet,6,True
31,scene0488_01,cabinet,7,True
31,scene0488_01,cabinet,8,True
31,scene0488_01,cabinet,9,True
31,scene0488_01,counter,10,True
31,scene0488_01,counter,11,True
32,scene0552_01,cabinet,0,True
32,scene0552_01,cabinet,1,True
32,scene0552_01,cabinet,2,True
32,scene0552_01,chair,3,True
32,scene0552_01,chair,4,True
32,scene0552_01,chair,5,True
32,scene0552_01,chair,6,True
32,scene0552_01,chair,7,True
32,scene0552_01,chair,8,True
32,scene0552_01,counter,9,True
33,scene0670_01,cabinet,0,True
33,scene0670_01,cabinet,1,True
33,scene0670_01,cabinet,2,False
33,scene0670_01,cabinet,3,False
33,scene0670_01,cabinet,4,False
33,scene0670_01,counter,5,True
33,scene0670_01,counter,6,True
33,scene0670_01,door,7,True
33,scene0670_01,door,8,True
33,scene0670_01,chair,9,True
33,scene0670_01,chair,10,True
33,scene0670_01,chair,11,True
34,scene0696_01,chair,0,True
34,scene0696_01,chair,1,True
34,scene0696_01,chair,2,True
34,scene0696_01,chair,3,False
34,scene0696_01,chair,4,True
34,scene0696_01,chair,5,True
34,scene0696_01,chair,6,True
34,scene0696_01,chair,7,True
34,scene0696_01,chair,8,True
34,scene0696_01,chair,9,True
34,scene0696_01,door,10,True
34,scene0696_01,bed,11,True
34,scene0696_01,cabinet,12,True
34,scene0696_01,cabinet,13,False
34,scene0696_01,cabinet,14,False
34,scene0696_01,cabinet,15,True
34,scene0696_01,curtain,16,True
34,scene0696_01,curtain,17,True
35,scene0304_00,door,0,True
35,scene0304_00,cabinet,1,True
36,scene0660_00,chair,0,True
36,scene0660_00,chair,1,True
36,scene0660_00,chair,2,True
36,scene0660_00,chair,3,True
36,scene0660_00,chair,4,True
36,scene0660_00,chair,5,True
36,scene0660_00,chair,6,True
37,scene0474_03,chair,0,True
37,scene0474_03,chair,1,True
37,scene0474_03,chair,2,True
37,scene0474_03,bookshelf,3,True
37,scene0474_03,cabinet,4,True
37,scene0474_03,cabinet,5,True
37,scene0474_03,door,6,False
37,scene0474_03,door,7,True
37,scene0474_03,desk,8,True
37,scene0474_03,desk,9,True
38,scene0580_01,bed,0,True
38,scene0580_01,bookshelf,1,True
38,scene0580_01,curtain,2,True
38,scene0580_01,cabinet,3,False
38,scene0580_01,chair,4,False
38,scene0580_01,door,5,False
38,scene0580_01,door,6,True
39,scene0549_00,chair,0,True
39,scene0549_00,chair,1,True
39,scene0549_00,chair,2,True
39,scene0549_00,chair,3,True
39,scene0549_00,door,4,False
39,scene0549_00,door,5,True
39,scene0549_00,door,6,True
40,scene0316_00,chair,0,True
40,scene0316_00,chair,1,True
40,scene0316_00,door,2,True
40,scene0316_00,door,3,True
41,scene0256_01,chair,0,True
41,scene0256_01,curtain,1,True
41,scene0256_01,curtain,2,True
42,scene0686_01,door,0,True
42,scene0686_01,door,1,True
43,scene0645_00,door,0,False
43,scene0645_00,door,1,True
43,scene0645_00,door,2,True
43,scene0645_00,door,3,True
43,scene0645_00,desk,4,True
43,scene0645_00,curtain,5,True
43,scene0645_00,curtain,6,False
43,scene0645_00,curtain,7,False
43,scene0645_00,bathtub,8,True
43,scene0645_00,bed,9,True
43,scene0645_00,bed,10,True
43,scene0645_00,chair,11,True
43,scene0645_00,chair,12,True
43,scene0645_00,chair,13,True
43,scene0645_00,cabinet,14,True
43,scene0645_00,cabinet,15,True
44,scene0164_03,counter,0,True
44,scene0164_03,cabinet,1,True
44,scene0164_03,cabinet,2,True
44,scene0164_03,cabinet,3,True
44,scene0164_03,door,4,True
45,scene0208_00,bookshelf,0,True
45,scene0208_00,bookshelf,1,True
45,scene0208_00,bookshelf,2,True
45,scene0208_00,bookshelf,3,True
45,scene0208_00,bookshelf,4,True
46,scene0550_00,door,0,True
46,scene0550_00,door,1,True
46,scene0550_00,door,2,True
46,scene0550_00,cabinet,3,True
47,scene0406_01,bathtub,0,True
47,scene0406_01,cabinet,1,True
47,scene0406_01,door,2,True
47,scene0406_01,door,3,True
48,scene0377_02,chair,0,True
49,scene0553_00,door,0,True
50,scene0574_02,cabinet,0,True
50,scene0574_02,door,1,False
50,scene0574_02,door,2,True
50,scene0574_02,door,3,False
51,scene0025_02,door,0,True
51,scene0025_02,desk,1,True
51,scene0025_02,desk,2,True
51,scene0025_02,cabinet,3,True
51,scene0025_02,cabinet,4,True
51,scene0025_02,cabinet,5,True
51,scene0025_02,cabinet,6,False
51,scene0025_02,chair,7,True
51,scene0025_02,chair,8,True
52,scene0693_01,cabinet,0,True
52,scene0693_01,bathtub,1,True
52,scene0693_01,door,2,True
52,scene0693_01,door,3,False
53,scene0608_00,door,0,False
53,scene0608_00,curtain,1,True
53,scene0608_00,chair,2,True
53,scene0608_00,chair,3,True
53,scene0608_00,chair,4,True
54,scene0647_01,chair,0,True
54,scene0647_01,door,1,False
54,scene0647_01,door,2,False
55,scene0651_01,cabinet,0,True
55,scene0651_01,cabinet,1,True
55,scene0651_01,cabinet,2,True
55,scene0651_01,cabinet,3,True
55,scene0651_01,chair,4,True
55,scene0651_01,chair,5,True
55,scene0651_01,chair,6,True
55,scene0651_01,chair,7,True
55,scene0651_01,counter,8,True
56,scene0665_01,chair,0,False
56,scene0665_01,chair,1,True
56,scene0665_01,chair,2,True
56,scene0665_01,chair,3,True
56,scene0665_01,chair,4,True
56,scene0665_01,chair,5,True
56,scene0665_01,chair,6,True
56,scene0665_01,chair,7,False
56,scene0665_01,chair,8,True
56,scene0665_01,chair,9,True
56,scene0665_01,chair,10,True
56,scene0665_01,chair,11,True
56,scene0665_01,chair,12,True
56,scene0665_01,chair,13,False
56,scene0665_01,chair,14,True
56,scene0665_01,desk,15,True
56,scene0665_01,desk,16,False
56,scene0665_01,desk,17,True
56,scene0665_01,door,18,True
56,scene0665_01,door,19,True
57,scene0609_01,chair,0,True
57,scene0609_01,chair,1,True
57,scene0609_01,chair,2,True
57,scene0609_01,chair,3,True
57,scene0609_01,chair,4,True
57,scene0609_01,chair,5,True
57,scene0609_01,chair,6,True
58,scene0578_00,chair,0,True
58,scene0578_00,chair,1,True
58,scene0578_00,chair,2,True
58,scene0578_00,chair,3,False
58,scene0578_00,door,4,True
59,scene0077_00,cabinet,0,True
59,scene0077_00,door,1,True
59,scene0077_00,door,2,False
59,scene0077_00,door,3,False
59,scene0077_00,door,4,True
59,scene0077_00,counter,5,True
60,scene0474_04,door,0,True
60,scene0474_04,door,1,True
60,scene0474_04,bookshelf,2,True
60,scene0474_04,desk,3,True
60,scene0474_04,chair,4,True
60,scene0474_04,chair,5,True
60,scene0474_04,chair,6,True
60,scene0474_04,chair,7,True
60,scene0474_04,cabinet,8,False
60,scene0474_04,cabinet,9,False
61,scene0664_01,counter,0,True
61,scene0664_01,bathtub,1,True
61,scene0664_01,door,2,True
61,scene0664_01,door,3,True
62,scene0338_00,cabinet,0,True
62,scene0338_00,cabinet,1,False
62,scene0338_00,cabinet,2,True
62,scene0338_00,counter,3,True
62,scene0338_00,door,4,True
63,scene0568_02,curtain,0,True
63,scene0568_02,bookshelf,1,True
63,scene0568_02,chair,2,False
63,scene0568_02,chair,3,False
63,scene0568_02,chair,4,False
63,scene0568_02,chair,5,False
64,scene0430_00,chair,0,True
64,scene0430_00,chair,1,True
64,scene0430_00,chair,2,True
64,scene0430_00,chair,3,True
64,scene0430_00,chair,4,True
64,scene0430_00,chair,5,True
64,scene0430_00,chair,6,True
64,scene0430_00,chair,7,True
64,scene0430_00,chair,8,True
64,scene0430_00,chair,9,True
64,scene0430_00,chair,10,True
64,scene0430_00,chair,11,True
64,scene0430_00,chair,12,True
64,scene0430_00,chair,13,True
64,scene0430_00,chair,14,True
64,scene0430_00,chair,15,True
64,scene0430_00,chair,16,True
64,scene0430_00,chair,17,True
64,scene0430_00,chair,18,False
64,scene0430_00,door,19,False
65,scene0131_00,chair,0,True
65,scene0131_00,chair,1,True
65,scene0131_00,chair,2,True
65,scene0131_00,chair,3,True
65,scene0131_00,chair,4,True
65,scene0131_00,chair,5,True
65,scene0131_00,chair,6,True
65,scene0131_00,chair,7,True
65,scene0131_00,chair,8,True
65,scene0131_00,desk,9,False
66,scene0435_00,desk,0,True
66,scene0435_00,curtain,1,True
66,scene0435_00,curtain,2,False
66,scene0435_00,chair,3,True
66,scene0435_00,chair,4,True
66,scene0435_00,cabinet,5,True
66,scene0435_00,cabinet,6,True
66,scene0435_00,bathtub,7,True
66,scene0435_00,bed,8,True
66,scene0435_00,bed,9,True
66,scene0435_00,door,10,True
66,scene0435_00,door,11,False
66,scene0435_00,door,12,False
66,scene0435_00,door,13,True
67,scene0046_02,desk,0,True
67,scene0046_02,curtain,1,True
67,scene0046_02,curtain,2,True
67,scene0046_02,cabinet,3,True
67,scene0046_02,bed,4,True
67,scene0046_02,bathtub,5,True
67,scene0046_02,chair,6,True
67,scene0046_02,door,7,True
67,scene0046_02,door,8,True
67,scene0046_02,door,9,False
68,scene0689_00,door,0,True
68,scene0689_00,chair,1,True
68,scene0689_00,chair,2,True
68,scene0689_00,chair,3,True
68,scene0689_00,chair,4,True
68,scene0689_00,chair,5,True
68,scene0689_00,chair,6,True
68,scene0689_00,chair,7,True
68,scene0689_00,chair,8,True
69,scene0256_00,curtain,0,True
69,scene0256_00,curtain,1,True
69,scene0256_00,chair,2,True
70,scene0203_01,bookshelf,0,True
70,scene0203_01,chair,1,True
70,scene0203_01,chair,2,True
70,scene0203_01,door,3,True
70,scene0203_01,door,4,True
70,scene0203_01,door,5,True
71,scene0690_01,chair,0,True
71,scene0690_01,chair,1,True
71,scene0690_01,chair,2,True
71,scene0690_01,chair,3,True
71,scene0690_01,chair,4,True
71,scene0690_01,chair,5,True
71,scene0690_01,cabinet,6,True
71,scene0690_01,bookshelf,7,False
72,scene0257_00,chair,0,True
72,scene0257_00,chair,1,True
72,scene0257_00,chair,2,True
72,scene0257_00,chair,3,False
72,scene0257_00,chair,4,True
72,scene0257_00,chair,5,True
72,scene0257_00,chair,6,True
72,scene0257_00,chair,7,True
72,scene0257_00,chair,8,True
72,scene0257_00,chair,9,True
72,scene0257_00,chair,10,True
72,scene0257_00,chair,11,True
72,scene0257_00,chair,12,True
72,scene0257_00,chair,13,True
72,scene0257_00,chair,14,False
72,scene0257_00,chair,15,True
72,scene0257_00,chair,16,True
72,scene0257_00,chair,17,False
72,scene0257_00,chair,18,True
72,scene0257_00,door,19,True
72,scene0257_00,door,20,True
73,scene0203_00,door,0,True
73,scene0203_00,curtain,1,False
73,scene0203_00,bookshelf,2,True
73,scene0203_00,chair,3,True
74,scene0664_00,cabinet,0,True
74,scene0664_00,door,1,True
74,scene0664_00,door,2,True
74,scene0664_00,bathtub,3,True
75,scene0164_00,counter,0,True
75,scene0164_00,cabinet,1,True
75,scene0164_00,cabinet,2,True
75,scene0164_00,cabinet,3,True
75,scene0164_00,cabinet,4,True
75,scene0164_00,cabinet,5,False
75,scene0164_00,cabinet,6,False
75,scene0164_00,cabinet,7,False
75,scene0164_00,cabinet,8,False
75,scene0164_00,cabinet,9,True
75,scene0164_00,cabinet,10,False
75,scene0164_00,door,11,False
76,scene0690_00,cabinet,0,True
76,scene0690_00,chair,1,True
76,scene0690_00,chair,2,True
76,scene0690_00,chair,3,True
76,scene0690_00,chair,4,True
76,scene0690_00,chair,5,True
76,scene0690_00,chair,6,True
77,scene0684_00,door,0,True
77,scene0684_00,door,1,True
77,scene0684_00,chair,2,True
78,scene0086_00,door,0,True
78,scene0086_00,door,1,True
78,scene0086_00,door,2,True
78,scene0086_00,door,3,False
78,scene0086_00,door,4,True
78,scene0086_00,door,5,True
79,scene0164_02,cabinet,0,True
79,scene0164_02,cabinet,1,False
79,scene0164_02,cabinet,2,True
79,scene0164_02,cabinet,3,True
79,scene0164_02,counter,4,True
79,scene0164_02,door,5,True
80,scene0568_00,chair,0,True
80,scene0568_00,chair,1,True
80,scene0568_00,chair,2,False
80,scene0568_00,chair,3,False
80,scene0568_00,bookshelf,4,True
80,scene0568_00,curtain,5,True
81,scene0426_00,chair,0,True
81,scene0426_00,chair,1,True
81,scene0426_00,chair,2,True
81,scene0426_00,door,3,False
81,scene0426_00,door,4,True
81,scene0426_00,bed,5,True
81,scene0426_00,desk,6,True
82,scene0629_00,door,0,True
82,scene0629_00,door,1,True
82,scene0629_00,door,2,True
82,scene0629_00,door,3,True
82,scene0629_00,bed,4,True
82,scene0629_00,cabinet,5,True
82,scene0629_00,cabinet,6,True
82,scene0629_00,chair,7,True
82,scene0629_00,chair,8,True
83,scene0030_01,bookshelf,0,False
83,scene0030_01,bookshelf,1,True
83,scene0030_01,bookshelf,2,True
83,scene0030_01,bookshelf,3,False
83,scene0030_01,bookshelf,4,False
83,scene0030_01,chair,5,True
83,scene0030_01,chair,6,True
83,scene0030_01,chair,7,True
83,scene0030_01,chair,8,True
83,scene0030_01,chair,9,True
83,scene0030_01,chair,10,True
83,scene0030_01,chair,11,True
83,scene0030_01,chair,12,True
83,scene0030_01,chair,13,True
83,scene0030_01,chair,14,True
83,scene0030_01,chair,15,True
83,scene0030_01,chair,16,True
83,scene0030_01,chair,17,True
83,scene0030_01,chair,18,True
83,scene0030_01,chair,19,False
83,scene0030_01,chair,20,True
83,scene0030_01,door,21,True
83,scene0030_01,door,22,False
84,scene0412_00,door,0,True
84,scene0412_00,door,1,True
84,scene0412_00,door,2,True
85,scene0423_01,chair,0,True
85,scene0423_01,chair,1,True
85,scene0423_01,chair,2,True
85,scene0423_01,chair,3,True
86,scene0558_01,bookshelf,0,False
86,scene0558_01,bookshelf,1,True
86,scene0558_01,chair,2,True
86,scene0558_01,chair,3,True
86,scene0558_01,chair,4,True
87,scene0146_00,door,0,True
88,scene0606_02,chair,0,True
88,scene0606_02,chair,1,True
88,scene0606_02,chair,2,True
88,scene0606_02,chair,3,True
88,scene0606_02,chair,4,True
88,scene0606_02,chair,5,False
88,scene0606_02,cabinet,6,True
88,scene0606_02,door,7,True
88,scene0606_02,counter,8,True
89,scene0435_03,curtain,0,True
89,scene0435_03,curtain,1,False
89,scene0435_03,door,2,True
89,scene0435_03,desk,3,True
89,scene0435_03,chair,4,True
89,scene0435_03,chair,5,True
89,scene0435_03,bed,6,True
89,scene0435_03,bed,7,True
92,scene0559_01,door,0,True
93,scene0696_00,cabinet,0,True
93,scene0696_00,cabinet,1,False
93,scene0696_00,cabinet,2,True
93,scene0696_00,cabinet,3,True
93,scene0696_00,door,4,True
93,scene0696_00,curtain,5,True
93,scene0696_00,chair,6,True
93,scene0696_00,chair,7,True
93,scene0696_00,chair,8,True
93,scene0696_00,chair,9,True
93,scene0696_00,chair,10,True
93,scene0696_00,chair,11,True
93,scene0696_00,chair,12,True
93,scene0696_00,chair,13,True
93,scene0696_00,chair,14,True
93,scene0696_00,bed,15,False
94,scene0651_02,cabinet,0,True
94,scene0651_02,cabinet,1,True
94,scene0651_02,cabinet,2,True
94,scene0651_02,cabinet,3,True
94,scene0651_02,chair,4,True
94,scene0651_02,chair,5,True
94,scene0651_02,chair,6,True
94,scene0651_02,chair,7,True
94,scene0651_02,counter,8,True
95,scene0553_01,door,0,True
96,scene0695_02,desk,0,True
96,scene0695_02,bed,1,True
96,scene0695_02,chair,2,True
96,scene0695_02,chair,3,True
96,scene0695_02,chair,4,False
96,scene0695_02,bookshelf,5,True
96,scene0695_02,curtain,6,True
97,scene0203_02,bookshelf,0,True
97,scene0203_02,door,1,True
97,scene0203_02,door,2,True
97,scene0203_02,chair,3,True
97,scene0203_02,curtain,4,False
98,scene0221_01,chair,0,False
98,scene0221_01,chair,1,True
98,scene0221_01,chair,2,True
98,scene0221_01,door,3,True
98,scene0221_01,door,4,False
98,scene0221_01,bed,5,True
98,scene0221_01,bed,6,True
98,scene0221_01,desk,7,True
98,scene0221_01,cabinet,8,True
98,scene0221_01,curtain,9,True
99,scene0653_01,desk,0,True
99,scene0653_01,desk,1,True
99,scene0653_01,desk,2,True
99,scene0653_01,desk,3,True
99,scene0653_01,desk,4,True
99,scene0653_01,desk,5,True
99,scene0653_01,cabinet,6,True
99,scene0653_01,cabinet,7,True
99,scene0653_01,cabinet,8,True
99,scene0653_01,cabinet,9,True
99,scene0653_01,cabinet,10,True
99,scene0653_01,cabinet,11,False
99,scene0653_01,chair,12,True
99,scene0653_01,chair,13,True
99,scene0653_01,chair,14,True
99,scene0653_01,chair,15,True
99,scene0653_01,chair,16,True
99,scene0653_01,chair,17,True
99,scene0653_01,chair,18,True
99,scene0653_01,chair,19,True
99,scene0653_01,door,20,True
99,scene0653_01,door,21,True
100,scene0670_00,cabinet,0,True
100,scene0670_00,cabinet,1,True
100,scene0670_00,cabinet,2,True
100,scene0670_00,cabinet,3,True
100,scene0670_00,cabinet,4,True
100,scene0670_00,cabinet,5,False
100,scene0670_00,counter,6,True
101,scene0651_00,counter,0,True
101,scene0651_00,cabinet,1,True
101,scene0651_00,cabinet,2,True
101,scene0651_00,cabinet,3,True
101,scene0651_00,cabinet,4,True
101,scene0651_00,chair,5,True
101,scene0651_00,chair,6,True
